公車代碼,站點名稱
0100030400,外雙溪(至善)
0100030400,故宮博物院
0100030490,故宮博物院
0100030490,外雙溪(至善)
0100030490,故宮路口
0100030490,中影文化城
0100030490,東吳大學(錢穆故居)
0100030490,梅林新村
0100030490,雙溪公園
0100030490,泰北中學
0100030490,士林官邸(中正)
0100030490,福林國小
0100030490,捷運士林站(中正)
0100030490,士林國中
0100030490,士林區行政中心(中正)
0100030490,陽明高中
0100030490,葫東重慶路口
0100030490,士林簡易庭
0100030490,啟聰學校
0100030490,酒泉重慶路口
0100030490,民族重慶路口
0100030490,昌吉重慶路口
0100030490,捷運大橋頭站
0100030490,涼州重慶路口
0100030490,民生重慶路口
0100030490,朝陽公園(鈕釦街)
0100030490,圓環(重慶)
0100030490,後車站
0100030490,捷運北門站
0100030490,中華路北站
0100030490,捷運西門站
0100030490,小南門(和平院區)
0100030490,捷運小南門站
0100030490,中正二分局
0100030490,寧波重慶路口
0100030490,重慶南路三段(中正橋)
0100030490,捷運頂溪站
0100030490,中興街口
0100030490,樂華夜市
0100030490,永和路口
0100030490,永安市場(永貞路)
0100030490,823紀念公園
0100030490,得和路一
0100030490,中興新村
0100030490,中興二村
0100030490,智光商職
0100030490,宜安吉立
0100030490,安平路
0100030490,潭墘
0100030490,823紀念公園
0100030490,永安市場
0100030490,自強街口
0100030490,樂華夜市
0100030490,捷運頂溪站
0100030490,中正橋頭
0100030490,重慶南路三段(中正橋)
0100030490,寧波重慶路口
0100030490,中正二分局
0100030490,臺北法院
0100030490,小南門(和平院區)
0100030490,捷運西門站
0100030490,中華路北站
0100030490,捷運北門站
0100030490,南京西路口(塔城)
0100030490,延平一站(南京)
0100030490,圓環(鈕釦街)
0100030490,民生重慶路口
0100030490,涼州重慶路口
0100030490,捷運大橋頭站
0100030490,昌吉重慶路口
0100030490,民族重慶路口
0100030490,酒泉重慶路口
0100030490,啟聰學校
0100030490,士林簡易庭
0100030490,葫東重慶路口
0100030490,陽明高中
0100030490,士林區行政中心(中正)
0100030490,士林國中
0100030490,捷運士林站(中正)
0100030490,福林國小
0100030490,士林官邸(中正)
0100030490,泰北中學
0100030490,雙溪公園
0100030490,梅林新村
0100030490,東吳大學(錢穆故居)
0100030490,外雙溪(至善)
0100030490,故宮博物院
0100030600,蘆洲總站
0100030600,王爺廟口
0100030600,空中大學(中正路)
0100030600,中原公寓
0100030600,蘆洲國小
0100030600,蘆洲監理站
0100030600,蘆洲派出所
0100030600,溪墘
0100030600,捷運徐匯中學站
0100030600,徐匯中學
0100030600,幸福市場
0100030600,建和新村
0100030600,捷運三和國中站
0100030600,三和國中
0100030600,格致中學(三和路)
0100030600,厚德派出所
0100030600,德林寺(三和路)
0100030600,龍門路口
0100030600,三安里
0100030600,長壽西街口
0100030600,長元西街口
0100030600,正義重新路口
0100030600,三重郵局
0100030600,光興國小
0100030600,正義南路底
0100030600,天后宮
0100030600,福德南路
0100030600,涼州重慶路口
0100030600,民生重慶路口
0100030600,朝陽公園(鈕釦街)
0100030600,圓環(南京)
0100030600,捷運中山站(志仁高中)
0100030600,南京林森路口
0100030600,南京吉林路口
0100030600,捷運松江南京站
0100030600,南京建國路口
0100030600,南京龍江路口
0100030600,捷運南京復興站
0100030600,南京敦化路口(小巨蛋)
0100030600,南京寧安街口
0100030600,南京三民路口
0100030600,南京公寓(捷運南京三民)
0100030600,南松山(南京)
0100030600,饒河街觀光夜市(塔悠)
0100030600,松山農會
0100030600,松山車站(八德)
0100030600,玉成里
0100030600,松山磚廠
0100030600,南港路三段
0100030600,西新里(新新公園)
0100030600,玉成國小
0100030600,土地公廟
0100030600,東明里/臺北流行音樂中心
0100030600,南港輪胎
0100030600,台肥新村
0100030600,南港行政中心
0100030600,南港高工(南港路)
0100030600,南港
0100030600,南港展覽館
0100030600,誠正國中
0100030600,南港水廠
0100030600,圓拱橋
0100030600,中研新村
0100030600,中研院
0100030600,胡適公園
0100030600,九如里一
0100030600,凌雲五村
0100030600,九如里二
0100030600,凌雲站
0100030600,舊莊一站
0100030600,舊莊國小
0100030600,舊莊
0100030600,舊莊
0100030600,舊莊國小
0100030600,舊莊一站
0100030600,凌雲站
0100030600,九如里二
0100030600,凌雲五村
0100030600,九如里一
0100030600,胡適公園
0100030600,中研院
0100030600,中研新村
0100030600,圓拱橋
0100030600,南港水廠
0100030600,誠正國中
0100030600,南港展覽館
0100030600,南港
0100030600,南港高工(南港路)
0100030600,南港行政中心
0100030600,台肥新村
0100030600,南港輪胎
0100030600,東明里/臺北流行音樂中心
0100030600,土地公廟
0100030600,玉成國小
0100030600,西新里(新新公園)
0100030600,南港路三段
0100030600,松山磚廠
0100030600,玉成里
0100030600,松山車站(八德)
0100030600,松山農會
0100030600,饒河街觀光夜市(塔悠)
0100030600,南松山(南京)
0100030600,南京公寓(捷運南京三民)
0100030600,南京三民路口
0100030600,南京寧安街口
0100030600,南京敦化路口(小巨蛋)
0100030600,捷運南京復興站
0100030600,南京龍江路口
0100030600,南京建國路口
0100030600,捷運松江南京站
0100030600,南京吉林路口
0100030600,南京林森路口
0100030600,捷運中山站(志仁高中)
0100030600,圓環(南京)
0100030600,民生重慶路口
0100030600,涼州重慶路口
0100030600,捷運大橋頭站
0100030600,昌吉重慶路口
0100030600,民族重慶路口
0100030600,蘭州國中
0100030600,民族承德路口
0100030600,大同國小
0100030600,民權大龍街口
0100030600,三重派出所(重新路)
0100030600,捷運台北橋站
0100030600,正義重新路口
0100030600,長元西街口
0100030600,長壽西街口
0100030600,三安里
0100030600,龍門路口
0100030600,德林寺(三和路)
0100030600,厚德派出所
0100030600,格致中學(三和路)
0100030600,三和國中
0100030600,捷運三和國中站
0100030600,建和新村
0100030600,幸福市場
0100030600,捷運徐匯中學站
0100030600,民和公寓
0100030600,溪墘
0100030600,蘆洲派出所
0100030600,蘆洲監理站(中正路)
0100030600,蘆洲國小
0100030600,中原公寓
0100030600,空中大學(中正路)
0100030600,王爺廟口
0100030600,蘆洲總站
0100030620,舊莊
0100030620,舊莊國小
0100030620,舊莊一站
0100030620,中研院
0100030620,中研新村
0100030620,圓拱橋
0100030620,南港水廠
0100030620,誠正國中
0100030620,南港展覽館
0100030620,南港
0100030620,南港高工(南港路)
0100030620,南港行政中心
0100030620,台肥新村
0100030620,南港輪胎
0100030620,東明里/臺北流行音樂中心
0100030620,土地公廟
0100030620,玉成國小
0100030620,西新里(新新公園)
0100030620,南港路三段
0100030620,松山磚廠
0100030620,玉成里
0100030620,松山車站(八德)
0100030620,松山農會
0100030620,饒河街觀光夜市(塔悠)
0100030620,南松山(南京)
0100030620,南京公寓(捷運南京三民)
0100030620,南京三民路口
0100030620,南京寧安街口
0100030620,南京敦化路口(小巨蛋)
0100030620,捷運南京復興站
0100030620,南京龍江路口
0100030620,南京建國路口
0100030620,捷運松江南京站
0100030620,南京吉林路口
0100030620,南京林森路口
0100030620,捷運中山站(志仁高中)
0100030620,圓環(南京)
0100030620,民生重慶路口
0100030620,涼州重慶路口
0100030620,臺北橋
0100030620,涼州重慶路口
0100030620,民生重慶路口
0100030620,朝陽公園(鈕釦街)
0100030620,圓環(南京)
0100030620,捷運中山站(志仁高中)
0100030620,南京林森路口
0100030620,南京吉林路口
0100030620,捷運松江南京站
0100030620,南京建國路口
0100030620,南京龍江路口
0100030620,捷運南京復興站
0100030620,南京敦化路口(小巨蛋)
0100030620,南京寧安街口
0100030620,南京三民路口
0100030620,南京公寓(捷運南京三民)
0100030620,南松山(南京)
0100030620,饒河街觀光夜市(塔悠)
0100030620,松山農會
0100030620,松山車站(八德)
0100030620,玉成里
0100030620,松山磚廠
0100030620,南港路三段
0100030620,西新里(新新公園)
0100030620,玉成國小
0100030620,土地公廟
0100030620,東明里/臺北流行音樂中心
0100030620,南港輪胎
0100030620,台肥新村
0100030620,南港行政中心
0100030620,南港高工(南港路)
0100030620,南港
0100030620,南港展覽館
0100030620,誠正國中
0100030620,南港水廠
0100030620,圓拱橋
0100030620,中研新村
0100030620,中研院
0100030620,舊莊一站
0100030620,舊莊國小
0100030620,舊莊
0100030700,臺北客運板橋前站(藝文)
0100030700,新月橋
0100030700,新月一街
0100030700,板橋國中(435藝文特區)
0100030700,港尾
0100030700,港尾福德宮
0100030700,大庭新村
0100030700,社后
0100030700,板橋戶政事務所(黃石中繼市場)
0100030700,北門街
0100030700,捷運府中站(府中路)
0100030700,萬坪公園
0100030700,新北板橋公車站
0100030700,新北市政府(新府路)
0100030700,深丘里(板橋放送所)
0100030700,民族區運路口
0100030700,電信訓練所
0100030700,國泰街口
0100030700,環球購物中心
0100030700,板橋監理站
0100030700,積穗
0100030700,積穗派出所
0100030700,員山公園
0100030700,積穗國中
0100030700,員山派出所
0100030700,中和高中(員山路)
0100030700,連城路
0100030700,連城中正路口
0100030700,連城錦和路口(暫時裁撤)
0100030700,台貿一村
0100030700,中和國稅局
0100030700,連城景平路(暫時裁撤)
0100030700,捷運中和站
0100030700,華中橋
0100030700,果菜市場
0100030700,萬大國小
0100030700,德昌街口
0100030700,西藏路口
0100030700,萬大路
0100030700,莒光派出所
0100030700,大埔街
0100030700,聯合醫院和平院區
0100030700,捷運西門站
0100030700,中華路北站
0100030700,臺北車站(忠孝)
0100030700,行政院
0100030700,青島林森路口
0100030700,北平林森路口
0100030700,華山公園
0100030700,林森北路一
0100030700,南京吉林路口
0100030700,捷運松江南京站
0100030700,南京建國路口
0100030700,南京龍江路口
0100030700,捷運南京復興站
0100030700,南京敦化路口(小巨蛋)
0100030700,南京寧安街口
0100030700,南京三民路口
0100030700,南京公寓(捷運南京三民)
0100030700,南松山(南京)
0100030700,南松山(塔悠)
0100030700,發電所(西松高中)
0100030700,新東里
0100030700,民生國中
0100030700,新益里
0100030700,莊敬里
0100030700,莊敬里
0100030700,新益里
0100030700,民生國中
0100030700,新東里
0100030700,發電所(西松高中)
0100030700,南松山(塔悠)
0100030700,南松山(南京)
0100030700,南京公寓(捷運南京三民)
0100030700,南京三民路口
0100030700,南京寧安街口
0100030700,南京敦化路口(小巨蛋)
0100030700,捷運南京復興站
0100030700,南京龍江路口
0100030700,南京建國路口
0100030700,捷運松江南京站
0100030700,南京吉林路口
0100030700,南京林森路口
0100030700,中山市場
0100030700,行政院
0100030700,臺北車站(忠孝)
0100030700,中華路北站
0100030700,捷運西門站
0100030700,小南門
0100030700,聯合醫院和平院區
0100030700,大埔街
0100030700,莒光派出所
0100030700,萬大路
0100030700,西藏路口
0100030700,德昌街口
0100030700,萬大國小
0100030700,果菜市場
0100030700,華中橋
0100030700,捷運中和站
0100030700,連城景平路(暫時裁撤)
0100030700,中和國稅局
0100030700,台貿一村
0100030700,連城錦和路口(暫時裁撤)
0100030700,連城中正路口
0100030700,連城路
0100030700,中和高中(員山路)
0100030700,員山派出所
0100030700,積穗國中
0100030700,員山公園
0100030700,積穗
0100030700,板橋監理站
0100030700,環球購物中心
0100030700,國泰街口
0100030700,電信訓練所
0100030700,民族區運路口
0100030700,深丘里(板橋放送所)
0100030700,新北市政府(新府路)
0100030700,新北板橋公車站
0100030700,萬坪公園
0100030700,北門街
0100030700,板橋戶政事務所(黃石中繼市場)
0100030700,社后
0100030700,大庭新村
0100030700,港尾福德宮
0100030700,港尾
0100030700,板橋國中(435藝文特區)
0100030700,名來新城(中正路)
0100030700,臺北客運板橋前站(藝文)
0100030790,臺北客運板橋前站(藝文)
0100030790,新月橋
0100030790,新月一街
0100030790,板橋國中(435藝文特區)
0100030790,港尾
0100030790,港尾福德宮
0100030790,大庭新村
0100030790,社后
0100030790,板橋戶政事務所(黃石中繼市場)
0100030790,北門街
0100030790,捷運府中站(府中路)
0100030790,萬坪公園
0100030790,新北板橋公車站
0100030790,新北市政府(新府路)
0100030790,深丘里(板橋放送所)
0100030790,民族區運路口
0100030790,電信訓練所
0100030790,國泰街口
0100030790,環球購物中心
0100030790,板橋監理站
0100030790,積穗
0100030790,積穗派出所
0100030790,員山公園
0100030790,積穗國中
0100030790,員山派出所
0100030790,中和高中(員山路)
0100030790,連城路
0100030790,連城中正路口
0100030790,連城錦和路口(暫時裁撤)
0100030790,台貿一村
0100030790,中和國稅局
0100030790,連城景平路(暫時裁撤)
0100030790,捷運中和站
0100030790,華中橋
0100030790,果菜市場
0100030790,萬大國小
0100030790,德昌街口
0100030790,西藏路口
0100030790,西藏路
0100030790,廈安里
0100030790,大埔街
0100030790,聯合醫院和平院區
0100030790,捷運西門站
0100030790,中華路北站
0100030790,臺北車站(忠孝)
0100030790,行政院
0100030790,青島林森路口
0100030790,北平林森路口
0100030790,華山公園
0100030790,林森北路一
0100030790,南京吉林路口
0100030790,捷運松江南京站
0100030790,南京建國路口
0100030790,南京龍江路口
0100030790,捷運南京復興站
0100030790,南京敦化路口(小巨蛋)
0100030790,南京寧安街口
0100030790,南京三民路口
0100030790,西松國小
0100030790,三民健康路口(西松高中)
0100030790,三民路
0100030790,新東街口
0100030790,民生國中
0100030790,新益里
0100030790,莊敬里
0100030790,莊敬里
0100030790,新益里
0100030790,民生國中
0100030790,新東街口
0100030790,三民路
0100030790,三民健康路口(西松高中)
0100030790,西松國小
0100030790,南京三民路口
0100030790,南京寧安街口
0100030790,南京敦化路口(小巨蛋)
0100030790,捷運南京復興站
0100030790,南京龍江路口
0100030790,南京建國路口
0100030790,捷運松江南京站
0100030790,南京吉林路口
0100030790,南京林森路口
0100030790,中山市場
